RNA_Spot_ID,Y,X
354,1023,1247
355,1025,1186
356,1025,1329
357,1032,1381
358,1033,1087
359,1033,1311
360,1035,984
361,1035,1199
362,1036,792
363,1037,1187
364,1044,811
365,1044,1239
366,1047,865
367,1048,975
368,1050,904
369,1052,1066
370,1052,1577
371,1054,1038
372,1056,1311
373,1059,1505
374,1063,1485
375,1065,1360
376,1067,1097
377,1071,1398
378,1075,953
379,1075,1138
380,1078,1225
381,1081,1429
382,1081,1494
383,1084,1157
384,1089,1122
385,1092,1226
386,1096,903
387,1100,1244
388,1102,1074
389,1105,1050
390,1108,1260
391,1111,1205
392,1113,1120
393,1114,1098
394,1119,1188
395,1124,1179
396,1134,1103
397,1141,1117
398,1216,1366
399,1239,1345
400,1258,1431
401,1261,1242
402,1261,1401
403,1264,1360
404,1271,1321
405,1292,1295
406,1296,1340
407,1299,1357
408,1313,1272
409,1321,1340
410,1324,1296
411,1325,1488
412,1329,1371
413,1332,1517
414,1335,1318
415,1336,1540
416,1349,1348
417,1352,1448
418,1357,1542
419,1361,1325
420,1367,1404
421,1367,1430
422,1380,1278
423,1390,1478
424,1418,1323
425,1418,1339
426,1424,1144
427,1430,1492
428,1430,1351
429,1438,899
430,1439,1430
431,1442,1323
432,1452,1339
433,1454,1178
434,1466,1434
435,1465,1454
436,1466,1419
437,1469,1306
438,1472,1356
439,1499,1372
440,1508,1419
441,1510,1016
442,1515,1051
443,1519,1342
444,1519,1484
445,1520,1028
446,1531,1013
447,1533,1344
448,1533,1396
449,1539,1084
450,1544,1032
451,1549,1054
452,1565,1065
453,1567,1091
454,1570,1349
455,1580,1057
456,1581,1088
457,1583,1303
458,1593,1055
459,1599,1354
460,1600,1277
461,1601,1037
462,1612,1043
463,1615,1381
464,1619,1326
465,1628,1314
466,1638,1349
467,1770,1795
468,1965,1493
