RNA_Spot_ID,Y,X
228,352,1155
229,354,1296
230,355,1016
231,359,1189
232,360,1067
233,361,1166
234,361,1244
235,364,1032
236,369,1149
237,374,1324
238,378,1411
239,380,1578
240,381,1080
241,384,1380
242,384,1481
243,386,1447
244,387,1673
245,388,1278
246,391,1469
247,393,1067
248,393,1370
249,397,1050
250,401,1612
251,401,1651
252,403,1536
253,408,1440
254,409,1214
255,411,1360
256,417,1058
257,419,1332
258,419,1611
259,424,1656
260,427,1228
261,427,1381
262,427,1429
263,429,1130
264,429,1498
265,429,1628
266,432,1649
267,438,1056
268,438,1467
269,440,1551
270,441,1438
271,448,1341
272,449,1061
273,449,1469
274,451,1102
275,451,1128
276,455,1554
277,457,1535
278,458,1271
279,459,1088
280,461,1140
281,462,1104
282,464,1409
283,465,1397
284,467,1437
285,467,1458
286,468,1555
287,471,1473
288,472,1072
289,472,1118
290,477,1649
291,478,1429
292,480,1400
293,483,1580
294,484,1417
295,484,1541
296,486,1608
297,488,1163
298,488,1627
299,488,1660
300,497,1327
301,498,1571
302,500,1607
303,501,1384
304,502,1396
305,504,1421
306,504,1455
307,505,1562
308,505,1622
309,506,1079
310,509,1546
311,510,1215
312,511,1431
313,513,1605
314,514,1071
315,517,1333
316,521,1149
317,522,1354
318,524,1161
319,527,1494
320,529,1302
321,530,1522
322,532,1318
323,533,1413
324,536,1094
325,536,1121
326,537,1311
327,537,1433
328,538,1359
329,540,1177
330,545,1109
331,547,1129
332,550,1430
333,554,1087
334,556,1474
335,559,1161
336,562,258
337,563,1136
338,563,1603
339,567,1390
340,571,1250
341,572,1420
342,572,1432
343,574,234
344,575,1362
345,578,1156
346,578,1606
347,579,263
348,581,1131
349,583,1406
350,584,1168
351,587,1385
352,589,207
353,593,1081
354,594,216
355,596,1184
356,597,1098
357,598,1429
358,598,1446
359,605,1605
360,607,1459
361,610,201
362,611,1164
363,612,219
364,613,1424
365,615,243
366,617,1728
367,619,329
368,621,1612
369,622,1701
370,625,252
371,636,1610
372,639,296
373,647,1596
374,649,1386
375,654,1367
376,655,1323
377,658,1308
378,658,1611
379,658,1633
380,662,1529
381,663,1441
382,673,1703
383,681,1594
384,688,1629
385,689,1610
386,695,1571
387,698,1517
388,698,1688
389,703,1597
390,704,1307
391,704,1391
392,708,1455
393,712,1515
394,716,1581
395,716,1617
396,721,1421
397,722,1529
398,723,1163
399,727,1386
400,728,1539
401,729,1589
402,729,1627
403,730,1446
404,731,1475
405,732,1445
406,734,1462
407,735,1205
408,736,1699
409,741,1170
410,743,1183
411,743,1487
412,744,1645
413,751,1428
414,752,1159
415,752,1411
416,756,1446
417,760,1166
418,767,1458
419,768,1444
420,770,1426
421,771,1469
422,771,1643
423,773,1221
424,774,1729
425,776,1411
426,778,1151
427,784,1285
428,790,1100
429,791,1609
430,802,1163
431,802,1485
432,804,1057
433,805,1840
434,806,1358
435,809,1147
436,813,1263
437,813,1398
438,813,1849
439,813,1862
440,817,1339
441,818,1412
442,818,1663
443,823,1134
444,824,1727
445,826,1256
446,828,1386
447,832,1357
448,833,1367
449,833,1573
450,834,1287
451,835,1308
452,836,1142
453,837,1397
454,842,1172
455,845,1577
456,848,1137
457,848,1546
458,848,1564
459,849,1153
460,850,1128
461,850,1351
462,853,1334
463,860,1318
464,861,1448
465,861,1761
466,862,1529
467,864,1723
468,865,1112
469,866,1569
470,868,1265
471,873,1433
472,875,1474
473,875,1560
474,875,1847
475,880,1280
476,880,1332
477,881,1114
478,881,1157
479,881,1533
480,882,1572
481,882,1607
482,885,1202
483,885,1386
484,887,1587
485,890,1131
486,894,1349
487,895,1594
488,896,1305
489,896,1333
490,898,1452
491,898,1471
492,901,1222
493,902,1640
494,903,1262
495,904,1067
496,905,1087
497,906,1508
498,908,1175
499,909,1328
500,910,1376
501,912,1156
502,912,1231
503,916,1628
504,920,1396
505,923,1586
506,924,1440
507,925,1484
508,929,1313
509,930,1410
510,933,1105
511,933,1601
512,934,1218
513,935,1276
514,937,1095
515,937,1654
516,939,1857
517,940,1783
518,943,1343
519,946,1316
520,951,1090
521,954,1049
522,954,1577
523,956,1275
524,957,1132
525,960,1839
526,961,994
527,961,1350
528,962,1641
529,963,1264
530,963,1309
531,966,1326
532,967,1608
533,969,1151
534,972,1363
535,974,1783
536,976,1140
537,979,1342
538,979,1702
539,981,754
540,984,1329
541,986,1843
542,987,484
543,987,1267
544,990,1180
545,994,1731
546,997,1387
547,999,1259
548,1000,1312
549,1002,1705
550,1003,1245
551,1010,1344
552,1010,1369
553,1011,1169
554,1012,1609
555,1014,1159
556,1015,330
557,1017,1835
558,1019,1749
559,1022,274
560,1022,506
561,1022,1524
562,1027,1165
563,1027,1657
564,1029,1541
565,1031,1397
566,1031,1752
567,1032,1209
568,1032,1311
569,1033,1686
570,1034,1283
571,1042,1217
572,1042,1569
573,1042,1674
574,1043,1183
575,1045,1383
576,1049,808
577,1049,1547
578,1050,1278
579,1052,561
580,1053,1268
581,1053,1401
582,1056,1309
583,1057,1239
584,1058,517
585,1058,1362
586,1059,1540
587,1062,1504
588,1063,925
589,1063,1448
590,1066,1421
591,1067,771
592,1067,1195
593,1069,1272
594,1070,1554
595,1071,1234
596,1071,1626
597,1074,551
598,1075,1219
599,1075,1260
600,1077,1323
601,1078,1643
602,1080,1166
603,1082,1343
604,1082,1398
605,1083,433
606,1084,1429
607,1085,292
608,1085,475
609,1086,506
610,1087,1691
611,1089,1248
612,1092,1550
613,1093,1658
614,1094,1210
615,1095,1374
616,1096,1330
617,1097,940
618,1097,1519
619,1097,1530
620,1098,1276
621,1098,1830
622,1099,1261
623,1100,261
624,1100,1363
625,1101,897
626,1104,1406
627,1104,1884
628,1105,1425
629,1106,1228
630,1106,1381
631,1107,1693
632,1107,1897
633,1109,466
634,1109,1289
635,1111,751
636,1111,1435
637,1111,1487
638,1112,1320
639,1113,1515
640,1113,1588
641,1114,1652
642,1115,446
643,1115,1351
644,1117,1556
645,1118,815
646,1118,1614
647,1120,585
648,1120,656
649,1121,1254
650,1125,1463
651,1126,466
652,1127,610
653,1127,1334
654,1127,1639
655,1127,1665
656,1129,572
657,1129,803
658,1131,1367
659,1133,904
660,1135,1542
661,1137,814
662,1137,953
663,1139,969
664,1140,523
665,1142,323
666,1145,308
667,1145,550
668,1145,1546
669,1146,944
670,1146,961
671,1146,1557
672,1147,1376
673,1148,513
674,1148,627
675,1149,1271
676,1149,1531
677,1152,1577
678,1153,576
679,1153,1487
680,1154,756
681,1154,1590
682,1156,207
683,1156,937
684,1156,1666
685,1157,640
686,1158,613
687,1158,653
688,1159,828
689,1161,321
690,1162,696
691,1162,731
692,1166,630
693,1167,277
694,1168,201
695,1170,1179
696,1170,1299
697,1171,1523
698,1172,1455
699,1172,1506
700,1174,1241
701,1175,433
702,1175,601
703,1176,662
704,1176,904
705,1177,249
706,1177,1189
707,1177,1280
708,1178,365
709,1178,819
710,1179,1476
711,1179,1490
712,1181,644
713,1181,692
714,1181,703
715,1184,315
716,1184,619
717,1187,425
718,1187,1336
719,1187,1362
720,1188,655
721,1189,241
722,1189,1266
723,1190,685
724,1190,740
725,1190,924
726,1191,382
727,1191,984
728,1192,706
729,1192,870
730,1193,258
731,1193,629
732,1193,1485
733,1194,1682
734,1195,165
735,1195,1285
736,1196,784
737,1196,916
738,1199,365
739,1200,1249
740,1201,268
741,1205,334
742,1205,613
743,1206,819
744,1206,1330
745,1207,1231
746,1208,385
747,1208,776
748,1209,251
749,1209,991
750,1210,473
751,1211,685
752,1211,1347
753,1213,1538
754,1214,830
755,1214,855
756,1215,813
757,1215,1277
758,1217,264
759,1217,501
760,1217,525
761,1218,1245
762,1225,772
763,1227,160
764,1227,752
765,1227,1453
766,1228,1074
767,1229,907
768,1229,962
769,1229,1053
770,1232,328
771,1233,1275
772,1234,760
773,1236,255
774,1237,616
775,1237,729
776,1240,284
777,1244,1029
778,1245,330
779,1245,1074
780,1246,362
781,1247,1253
782,1247,522
783,1247,843
784,1253,148
785,1253,640
786,1253,681
787,1254,697
788,1254,720
789,1254,770
790,1256,402
791,1256,831
792,1257,193
793,1257,283
794,1260,658
795,1263,299
796,1265,1465
797,1266,459
798,1266,733
799,1266,1374
800,1267,372
801,1270,792
802,1271,437
803,1273,501
804,1274,673
805,1275,161
806,1275,733
807,1275,1269
808,1277,281
809,1277,1085
810,1278,211
811,1279,1055
812,1281,967
813,1288,527
814,1287,762
815,1287,847
816,1288,164
817,1289,1215
818,1291,421
819,1292,725
820,1293,114
821,1294,1087
822,1295,995
823,1297,782
824,1298,655
825,1299,183
826,1299,980
827,1299,1019
828,1300,453
829,1300,870
830,1301,128
831,1303,231
832,1305,489
833,1305,522
834,1306,694
835,1307,270
836,1307,1044
837,1309,625
838,1310,193
839,1310,1032
840,1312,1123
841,1313,769
842,1315,1190
843,1316,852
844,1316,1481
845,1318,223
846,1319,29
847,1319,1004
848,1320,200
849,1324,1171
850,1325,302
851,1325,642
852,1326,477
853,1327,496
854,1329,227
855,1329,592
856,1330,289
857,1330,539
858,1330,857
859,1332,329
860,1334,439
861,1334,708
862,1335,872
863,1336,836
864,1337,315
865,1337,609
866,1338,632
867,1340,390
868,1344,55
869,1344,144
870,1344,218
871,1344,593
872,1345,78
873,1348,161
874,1349,991
875,1351,316
876,1352,840
877,1355,577
878,1357,292
879,1357,487
880,1360,627
881,1362,1030
882,1363,203
883,1363,973
884,1364,345
885,1364,395
886,1364,686
887,1365,884
888,1365,949
889,1367,54
890,1368,560
891,1369,173
892,1370,463
893,1374,630
894,1376,150
895,1377,327
896,1377,741
897,1381,480
898,1383,270
899,1385,213
900,1385,1041
901,1386,451
902,1387,380
903,1388,614
904,1389,161
905,1390,241
906,1394,1021
907,1395,468
908,1395,977
909,1395,991
910,1398,108
911,1398,174
912,1398,852
913,1399,266
914,1400,1007
915,1404,212
916,1404,922
917,1405,1024
918,1406,586
919,1406,949
920,1407,521
921,1408,423
922,1408,541
923,1413,253
924,1418,614
925,1420,541
926,1422,508
927,1423,439
928,1425,144
929,1425,632
930,1425,657
931,1426,970
932,1427,791
933,1428,488
934,1429,264
935,1430,536
936,1431,190
937,1431,214
938,1432,114
939,1432,1005
940,1436,609
941,1436,1028
942,1438,935
943,1438,953
944,1439,247
945,1443,366
946,1443,634
947,1444,905
948,1445,452
949,1445,600
950,1446,211
951,1447,985
952,1447,1003
953,1449,660
954,1451,134
955,1451,562
956,1454,54
957,1454,157
958,1456,395
959,1457,344
960,1457,621
961,1460,94
962,1460,480
963,1460,965
964,1462,638
965,1463,226
966,1463,981
967,1466,433
968,1466,859
969,1467,331
970,1467,664
971,1470,934
972,1471,533
973,1471,618
974,1472,263
975,1475,967
976,1479,608
977,1481,299
978,1483,698
979,1484,719
980,1487,758
981,1491,393
982,1491,961
983,1494,467
984,1496,537
985,1498,864
986,1499,316
987,1501,712
988,1504,623
989,1508,95
990,1509,367
991,1510,287
992,1510,575
993,1510,605
994,1511,771
995,1514,735
996,1518,379
997,1518,453
998,1518,652
999,1519,678
1000,1520,341
1001,1521,915
1002,1521,966
1003,1522,538
1004,1522,638
1005,1523,603
1006,1528,648
1007,1529,351
1008,1529,576
1009,1529,774
1010,1530,191
1011,1530,1074
1012,1531,550
1013,1531,841
1014,1533,208
1015,1533,424
1016,1533,709
1017,1536,614
1018,1539,332
1019,1541,625
1020,1543,916
1021,1543,958
1022,1544,551
1023,1545,520
1024,1545,1015
1025,1548,97
1026,1548,669
1027,1550,774
1028,1552,705
1029,1553,609
1030,1557,626
1031,1558,201
1032,1560,582
1033,1561,302
1034,1562,407
1035,1564,819
1036,1565,168
1037,1568,418
1038,1568,513
1039,1568,701
1040,1571,643
1041,1572,733
1042,1573,396
1043,1577,409
1044,1578,500
1045,1578,720
1046,1579,262
1047,1579,537
1048,1579,611
1049,1579,768
1050,1580,804
1051,1582,168
1052,1582,588
1053,1584,823
1054,1585,687
1055,1588,652
1056,1590,599
1057,1590,746
1058,1592,947
1059,1594,767
1060,1595,720
1061,1597,1019
1062,1598,380
1063,1601,728
1064,1604,306
1065,1606,601
1066,1609,335
1067,1609,397
1068,1610,585
1069,1610,748
1070,1611,637
1071,1613,957
1072,1618,919
1073,1619,811
1074,1626,594
1075,1627,873
1076,1629,1006
1077,1631,743
1078,1641,608
1079,1642,762
1080,1645,638
1081,1650,877
1082,1652,740
1083,1654,572
1084,1660,953
1085,1665,644
1086,1665,724
1087,1665,878
1088,1667,616
1089,1678,702
1090,1680,939
1091,1685,577
1092,1686,796
1093,1686,972
1094,1691,719
1095,1696,904
1096,1698,510
1097,1702,526
1098,1706,536
1099,1710,858
1100,1711,641
1101,1712,952
1102,1718,754
1103,1724,568
1104,1725,608
1105,1725,909
1106,1726,700
1107,1728,730
1108,1729,533
1109,1733,822
1110,1734,942
1111,1735,918
1112,1736,716
1113,1738,544
1114,1742,587
1115,1743,684
1116,1757,616
1117,1766,604
1118,1771,374
1119,1772,850
1120,1777,838
1121,1778,435
1122,1780,883
1123,1784,896
1124,1790,920
1125,1803,469
1126,1804,914
1127,1805,937
1128,1807,850
1129,1809,411
1130,1812,812
1131,1817,886
1132,1824,441
1133,1827,369
1134,1827,399
1135,1828,489
1136,1831,865
1137,1837,539
1138,1838,792
1139,1847,442
1140,1867,428
1141,1870,395
1142,1871,449
1143,1876,775
1144,1892,331
1145,1913,361
1146,1915,300
1147,1930,449
1148,1931,285
1149,1953,335
1150,1960,416
1151,1973,495
1152,1975,399
1153,2002,456
1154,2017,426
1155,2047,455
